name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,num_trucks,warehouse_size,business_type,since,bbb_link,dot_info,state_license_row,state_assoc_info
Moving Company Palo Alto,www.movingcompanypaloalto.com,650-780-9695,265 Cambridge Ave,Palo Alto,CA,94306,true,false,true,true,false,true,false,true,false,false,false,true,true,false,false,false,false,false,"","","",2007,"","","",Not Found
TMC (TheMovingCompany) ,www.Themovingcompany.us,855-446-6846,"3300 Port Royale Dr N., Suite 417",Ft Lauderdale ,FL,33330,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,"","50,000sqft","","","","","",Not Found
Always On Call Moving,www.alwaysoncallmoving.com,818-745-8230,14123 Gilmore St,Van Nuys,CA,91401,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,false,true,false,"","","
              Agent for North American Van Lines
            ","","","","",Not Found
A. Mills Van Lines,www.nationalvanlines.com,630-668-4110,1947 Sundrop Ct.,Bartlett,IL,60103,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for National Van Lines
            ","","","","",Not Found
All My Sons Omaha,www.allmysons.com,469-461-5000,4433 South 134th Street,Omaha,NE,68137,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",Not Found,""
My Guys Moving  Storage ,www.myguysmovingrva.com,804-744-2400,401 Dabbs House Rd. ,Richmond,VA,23223,true,false,true,false,true,false,true,false,true,false,false,true,true,true,true,true,true,true,"",23000 ft2,"","","","","",MEMBER
Smith Van  Storage Company Inc.,,209-722-8166,1120 W 15Th St ,Merced,CA,95340,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",MEMBER
M  M Moving Of Lansing,MMMovingofLansing.com,517-977-8859,9426 Billwood Hwy.,Dimondale,MI,48821,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,"","","",2008,"","","",Not Found
Virgin Van Lines,www.nowebsite.com,800-790-5405,13300 Victory Blvd,Van Nuys,CA,91401,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Move It Now,www.moveitnowusa.com,330-494-6683,6969 Promway Avenue,North Canton,OH,44720,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
"Carney McNicholas, Inc.",www.cmcn.com,440-398-9004,100 Victoria Rd.,Youngstown,OH,44515,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
"Brookline Transportation Co., Inc",www.usamover.com,617-361-8700,301 Winter St,Hanover,MA,02339,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,false,"","","","",http://www.bbb.org/boston/business-reviews/movers/brookline-transportation-co-inc-in-hanover-ma-6085,"","",MEMBER
Movers Virginia Beach,www.moversvirginiabeachva.net,757-563-4667,1806 Chantilly Court,Virginia Beach,VA,23451,true,false,true,true,false,true,false,true,false,false,false,true,true,false,true,false,true,false,"","","",2000,"","","",Not Found
American Knights Moving and Storage ,www.americanknightsmoving.com,281-345-2695,5824 Waltrip,Houston,TX,77087,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"",American Knights Moving Storage,"","","","","",Not Found
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-888-1876,2314 Dabney Rd,Henrico,VA,23230,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-755-4461,750 Berry Shoals Rd,Duncan,SC,29334,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",Not Found
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-327-1042,1750 Cypress Lake Dr,Orlando,FL,32837,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Solano Moving  Storage Company Inc.,,707-425-8495,1340 Woolner Ave ,Fairfield,CA,94533,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,"","","
              Agent for American Red Ball World Wide Movers
            ","","","","",Not Found
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-756-0127,526 United Drive,Durham,NC,27713,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-333-3849,1325 Carrier Drive,Charlotte,NC,28216,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Hilldrup Moving  Storage Inc.,www.hilldrup.com,800-241-5179,1320 Progress Industrial Blvd,Lawrenceville,GA,30043,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
"E-Z Movers, Inc.",www.e-zmovers.com,847-568-9380,3400 Oakton St,Skokie,IL,60076,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","","",http://www.bbb.org/chicago/business-reviews/movers/e-z-movers-in-skokie-il-38005486,"","",Not Found
Primecity Toronto Movers,PrimecityTorontoMovers.com,647-495-8940,1835 Yonge Street,Toronto,ON,M4S 1X8,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,0,"","","","",Not Found,"",""
Metropolitan Movers,www.metropolitanmovers.ca,1888-587-5687,16 spinnaker way,Concord,ON,l4k2t8,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,25,"","","","",Not Found,"",""
Primecity Markham Movers,PrimecityMarkhamMovers.com,289-469-5347,825 Denison Street,Markham,ON,L3R 5E4,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,,,,Not Found,"",""
AERO Transfer  Logistics,www.aero-transfer.com,703-433-2376,44819 Acacia Ln. #120,Sterling,VA,20166,true,true,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,false,"","10,000","","","","","",Not Found
Ark Movers Ltd.,www.arkmoversandstorage.com,440-884-1120,2981 Bonny Blvd,Parma,OH,44129,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
MAX Piano Moving,arizonapianomover.com,480-394-1800,336 N. Fraser Dr. ,Mesa,AZ,85203,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,0,"","","","",Not Found,"",""
Sorenson Moving  Storage,www.sorensons.com,530-241-7038,4380 Caterpillar Rd.,Redding,CA,96003,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Tried N True Movers,tiny.cc,702-625-0057,2811 Micah Ave,Las Vegas,NV,89074,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",Not Found,""
Premiere Van Lines,www.premierevanlines.com,403-250-7015,3950 - 52 Avenue N.E.,Calgary,AB,T3J 3X4,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
"A Few Good Men Moving  Storage, LLC",www.afgmmoving.com,919-761-4194,1634 US 1 North,Youngsville,NC,27596,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,"","","","",http://www.bbb.org/raleigh-durham/business-reviews/movers/a-few-good-men-moving-and-storage-in-wake-forest-nc-90190767,"","",MEMBER
Integrated Moving Solutions,li-public.fmcsa.dot.gov,877-786-8495,P.O. BOX 5832,DERWOOD,MD,20855,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,"",MC-807140,"","","","","",Not Found
Sterner's Moving and Transporting Inc. ,Sternersmoving.com,717-873-6785,1201 Greenwood rd. ,York ,PA,17408,true,true,true,true,false,false,false,false,false,false,false,true,true,true,false,false,true,true,"","","","",http://www.bbb.org/washington-dc-eastern-pa/business-reviews/moving-services-labor-and-materials/sterner-s-moving-transporting-inc-in-jacobus-pa-235996967,"","",MEMBER
Discount Miami Movers,www.discountmiamimovers.com,305-940-4664,15050 NE 20th Ave,Miami,FL,33181,true,false,true,true,false,false,false,true,false,false,false,true,true,false,true,false,true,false,"","","",2001,"","","",Not Found
AA Varco,varcoallied.com,1800-323-5043,1821 SW 42nd Way,Deerfield Beach,FL,33442,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,true,true,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Finest Movers,www.finestmovers.com,1800-234-5731,16850-112 Collins Ave. ,Sunny Isles,FL,33160,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Right Lane MovingStorage LLC,www.rightlanemoving.com,404-410-0505,1730 Cumberland Point Drive SE,Atlanta,GA,30067,true,false,true,true,false,false,true,true,false,false,false,true,true,true,true,false,true,false,"",14000 cf,"","","","","",Not Found
My Labor and Moving LLC,www.MyLaborAndMoving.net,717-271-4606,Po box 7941,Lancaster,PA,17604,true,false,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,"","","",2012,"","","",Not Found
"Coleman American Moving Services, Inc.",www.colemanallied.com,877-693-7060,140 Brynn Marr Rd,Jacksonville,NC,28546,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"",35 US Warehouses,"","","","","",Not Found
Sorenson Moving  Storage,www.sorensons.com,530-343-4253,600 Orange St,Chico,CA,95928,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
BG Removals,www.bg-removals.co.uk,785-015-7618,252 Alfreton Road,Nottingham,NH,10003,true,false,true,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,0,"","","","","","",Not Found
Worldwide Moving Systems,www.movingworldwide.com,301-870-5300,3410 Rockefeller Ct,Waldorf,MD,20602,true,true,true,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,"","","","",http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/a-whisco-inc-in-waldorf-md-7000579,"","",Not Found
Quality Transfer and Storage,www.movewithquality.com,301-863-5050,22390 Three Notch Road,Lexington Park,MD,20653,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,"","50,000 sq ft","","","","","",Not Found
Atlas Transfer  Storage Co.,www.atlasallied.com,760-745-3452,992 Rancheros Dr.,San Marcos,CA,92069,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,40,"","","","","","",Not Found
AAA Old Pueblo Moving,oldpueblomoving.com,520-624-7440,711 S. Jacobus Ave,Tucson,AZ, 85701,true,false,true,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,0,"","","","",Not Found,"",""
Bailey Moving  Storage Co. Inc.,www.allied.com,785-232-0521,608 NE Quincy Street ,Topeka,KS,66608,true,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","",Not Found,""
North East South West Movers  Services,northeastsouthwestmovers.vpweb.com,239-775-6683,1750 Benton Road,Naples,FL,34117,true,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,"","","","",http://www.bbb.org/west-florida/business-reviews/movers/north-east-south-west-movers-and-services-in-naples-fl-90079876,"","",Not Found
Auburn Moving  Storage,www.auburnmoving.com,530-823-8685,10000 Hillview Rd,Newcastle,CA,95658,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,false,true,true,"","","
              Agent for American Red Ball World Wide Movers
            ","","","","",MEMBER
E-Z Moving,www.ezmovingslc.com,801-347-7786,291 Troy Way,Salt Lake City,UT,84107,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,0,"","","","",1468849,"",""
Southern Cal Moving,www.southerncalmoving.net,951-520-8800,1595 E 6th St,Corona,CA,92879,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","","",http://www.bbb.org/central-california-inland-empire/business-reviews/moving-and-storage-company/southern-cal-moving-and-storage-in-corona-ca-100100859,"","",Not Found
A A AMPOL MOVERS,www.ampolmoving.com,847-258-4484,3008 S Lynn Court,Mount Prospect,IL,60056,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,"","","","",http://www.bbb.org/chicago/business-reviews/movers/ampol-moving-in-mount-prospect-il-88032881,"","",Not Found
Bob's Moving  Labor,bobsmovingandlabor.com,702-813-4044,cochella valley,palm springs ,CA,92262,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,"",n/a,"","","","","",Not Found
Five Star Moving LLC,5starmovingkc.com,913-314-2800,2444 S 42nd St,Kansas City,KS,66106,true,false,true,true,false,true,false,true,true,false,false,true,true,false,false,false,true,true,0,"","","","","",248997,""
Stadler  Jensen Moving,www.stadlerjensenmoving.com,310-725-9151,15611 Condon Avenue,Lawndale,CA,90260,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Fry-Wagner Moving and Storage Co,www.fry-wagner.com,913-541-0020,15850 Santa Fe Trail Drive,Lenexa,KS,66219,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,53,"","","","","",Not Found,""
Fry-Wagner Moving and Storage Co,www.fry-wagner.com,417-831-4000,4747 Mustard Way,Springfield,MO,65870,true,true,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,53,"","","","","","",Not Found
Premiere Van Lines,www.premierevanlines.com,902-468-4313,31 John Savage Avenue,Dartmouth,NS,B3B 2C9 ,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,902-562-0222,104 Marine Dr. Ste C,Edwardsville,NS,B2A 4S6 ,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,1800-663-6683,"334, Willow Street",Truro,NS, 2N 5E8 ,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Speede Movers,,408-392-8850,1988 Hartog Dr,San Jose,CA,95131,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,3,"","","","","","",Not Found
Premiere Van Lines,www.premierevanlines.com,506-357-5562,273 Restigouche Road,Oromocto,NB,E2V 2H1,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,506-857-0050,663 Malenfant Blvd.,Dieppe,NB,E1A 5T8,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,514-631-1112,4405 chemin bois franc,Saint Laurent,QC,H4S 1A8,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,705-719-7856,200 Brock Street,Barrie,ON,L4N 2M4,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,905-502-6683,"5655, Kennedy Road",Mississauga,ON,L4Z 3E1,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,204-571-1450,"Unit D - 730, Richmond Ave",Brandon,MB,R7A 7G9,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,204-925-7795,1373 Spruce Street,Winnipeg,MB,R3E 2V8,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,306-359-1966,# 1 1731 Ross Ave E,Regina,SK,S4N 7K2,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
Premiere Van Lines,www.premierevanlines.com,306-242-3177,"318, Edson Street",Saskatoon,SK,S7J 0P9,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,"","","",2006,"",Atlas Van Lines 125550,"",""
SR Moving  Storage,www.srmovers.com,916-371-6151,2969 Promenade St,West Sacramento,CA,95671,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,"","","
              Agent for Stevens Worldwide Van Lines
            ","","","","",MEMBER
A Plus Moving Ic.Inc.,Aplusmovingcny.com,315-434-9500,6606 Joy Road ,"East Syracuse, ",NY,13057,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,,,,,,"","",Not Found
Clemmer Moving  Storage,www.clemmermoving.com,877-392-6090,425 Schoolhouse Road,Telford,PA,18969,true,true,true,false,false,false,true,true,false,false,false,true,true,false,true,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",MEMBER
Rocky Mountain Movers,www.rockymountainmovers.net,801-839-4940,663 South 600 West,Salt Lake City,UT,84101,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","",827130,"",""
TWO MEN AND A TRUCK®,www.twomenandatrucklombard.com,708-460-6685,16308 S. 107th Ave,Orland Park,IL,60467,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,,,,,,"","",MEMBER
TWO MEN AND A TRUCK®,www.twomenandatrucklombard.com,815-272-9393,209 Amendodge,Shorewood,IL,60404,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,,,,,,"","",MEMBER
TWO MEN AND A TRUCK®,www.twomenandatrucklombard.com,773-289-5000,4201 W. 36th St,Chicago,IL,60632,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,,,,,,"","",MEMBER
San Jose Movers,www.movingcompanyinsanjose.com,408-592-4208,1375 Lick Ave,San Jose,CA,95110,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,"",7000,"","","","","",MEMBER
Vancouver In The Box ,www.vancouverinthebox.com,1778-228-6976,#491 280 Nelson Street ,Vancouver,BC,V6B2E2,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,,,,,,Not Found,"",""
The First Class Movers,leecolliermovers.com,239-200-0793,15075 Parkside Dr,Fort Myers,FL,33905,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
"Allstars Movers  Storage, Inc.",www.nowebsite.com,480-786-6973,550 E. Elliot Rd.,Chandler,AZ,85225,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","",Not Found,"",""
Storage and Moving Center,www.storageandmovingcenter.com,510-566-9267,15951 Hesperian Blvd,San Lorenzo,CA,94580,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Fox  Ginn Movers and Warehousing,www.foxginn.com,800-288-4369,105 Godsoe Road,Bangor,ME,04401,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Fox  Ginn Movers and Warehousing,www.foxginn.com,207-338-0900,"171 High Street, Suite 4",Belfast,ME,04915,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Frontier Moving  Storage Inc.,www.frontierstorage.biz,208-733-7371,568 Grange Ln,Twin Falls,ID,83301,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","",Allied Van Lines 76235,"",""
"Wile Transfer  Storage Co., Inc.",www.wiletransfer.com,828-693-7086,3400 Spartanburg Highway ,Flat Rock,NC,28731,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Best Movers of America Winter Haven,www.bestmoversofamerica.com,863-266-4601,"402 Burns Lane, Winter Haven, FL 33884",Winter Haven,FL,33884,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Bill Lamb Moving Services,thecheapmover.com,703-868-9087,99 Gracelyn Road,Asheville,NC,28801,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Ramesses Moving Company  Storage,www.ramessesmovingcompany.com,623-412-2259,3625 N. 16th Street,Phoenix,AZ,85016,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","",Not Found,"",""
K  J Moving Systems,www.kjmovingsystems.com,707-642-7800,1335 LEMON ST,VALLEJO,CA,94590,true,false,true,true,false,false,true,false,false,false,false,true,true,false,true,false,false,false,"",7000 SQ FT,"","","","","",Not Found
Admiral Movers,www.admiralmovers.com,334-262-6666,1200 NEWELL PKY ,Montgomery ,AL,36110,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,false,"","","","",http://www.bbb.org/central-alabama/business-reviews/movers/admiral-movers-in-montgomery-al-22000121,"","",MEMBER
Morris Moving and Storage,www.morrismovingandstorage.com,832-691-9650,9450 Pinecroft Drive #7924,The Woodlands,TX,77380,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,0,"","","","","","",Not Found
Storage and Relocation Inc.,,818-683-1044,8072 San Fernando Rd,Sunland,CA,91352,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
MM Moving Co,www.mmmove.com,617-970-4627,128 Bridge St,Newton,MA,02458,true,true,true,true,false,true,false,true,false,false,false,true,true,false,false,false,true,false,"","20,000 sq ft","","","","","",Not Found
Move With A Smile,Www.movewithasmile.com,585-200-5551,3734 West Lake Rd.,Canandaigua,NY,14424,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,0,"","","","","","",Not Found
Ewing Moving  Storage,www.ewingmovingservice.com,901-774-2197,4006 Air Park St,Memphis,TN,38118,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,"","85,000 sq. ft.","","","",435272,"",""
Ewing Moving  Storage,www.ewingmovingservice.com,901-774-2197,611 Cowan St.,Nashville,TN,37207,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,"","85,000 sq. ft.","","","",435272,"",""
Moyer and Sons Moving and Storage Inc.,moyerandsons.com,1800-726-1817,13050 Shawnee La.,Clarksburg,MD,20871,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,"","","
              Agent for Atlas Van Lines
            ","","","","",MEMBER
College Hunks Moving,www.collegehunkshaulingjunk.com,239-699-4993,6250 Thomas Rd,Fort Myers,FL,33912,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true,false,false,false,"",College Hunks Hauling Junk,"","","","","",Not Found
Lippincott Van Lines,www.lippincottvanlines.com,800-524-8729,222 Universal Dr. ,North Haven,CT,06473,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,25,"","","","","","",Not Found
SFL WORLDWIDE MOVERS ,www.sflworldwide.com,972-255-7447,3364 Garden Brook Dr,Farmers Branch ,TX,75234,true,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,"","","","",http://www.bbb.org/dallas/business-reviews/logistics/sfl-worldwide-in-farmers-branch-tx-90225242,"","",Not Found
Embrey's Moving Solutions,www.embreysmovingsolutions.com,727-234-3840,1930 N. Pinellas Avenue,Tarpon Springs,FL,34689,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,"","","",2013,"","","",Not Found
U-Pack Moving,www.upack.com,800-968-3285,3801 Old Greenwood Road,Fort Smith,AR,72903,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",Not Found,""
Stratton and Sons Moving  Storage Inc.,strattonandsons.com,818-767-8880,11907 Wicks St,Sun Valley,CA,91352,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","","","",Not Found
Compass Moving  Storage,www.compassallied.com,303-333-1090,4990 Dahlia Street,Denver,CO,80216,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,"","","
              Agent for Allied Van Lines
            ","","","",Not Found,""
Compass Moving  Storage,www.compassallied.com,719-591-9330,760 Ford Street,Colorado Springs,CO,80915,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,false,true,false,"","","
              Agent for Allied Van Lines
            ","","","",Not Found,""
2 Guys and a Van,www.2guysandavan.com,312-857-4897,3047 N. Lincoln Ave.,Chicago,IL,60657,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
AMS Bekins,www.bekinsmovingservices.com,1650-697-3530,1873 Rollins Rd.,Burlingame,CA,94010,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","","",http://www.bbb.org/greater-san-francisco/business-reviews/movers/ams-bekins-in-burlingame-ca-62754,"","",Not Found
Silver Star Movers,www.silverstarmovers.com,888-589-4508,375 North Street,Teleboro,NJ,07608,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Silver Star Movers,www.silverstarmovers.com,888-589-4508,112 West Street,New York,NY,10001,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","","",Not Found
Bellhops,GetBellhops.com,404-975-1428,190 5th Street NW	,Atlanta,GA,30313,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Bellhops,GetBellhops.com,615-656-7138,1809 Primrose Avenue,Nashville,TN,37212,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","",2878240,"",""
Bellhops,GetBellhops.com,512-982-9356,2505 Longview Street,Austin,TX,78705,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
All My Sons Baton Rouge,www.allmysons.com,225-292-2424,7872 Anselmo Lane Suite B,Baton Rouge,LA,70810,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,"","","","","",Not Found,""
STS Movers,www.sts-movers.com,714-791-5547,10151 Megan Ct,Westminster,CA,92683,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Bellhops,GetBellhops.com,682-305-3524,3120 Cockrell Avenue	,Forth Worth,TX,76109,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Bellhops,GetBellhops.com,972-992-7468,3736 Glencoe Street,Dallas,TX,75206,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
Moving Proz,movingproz.com,913-815-4044,10442 West 116th Terrace #220,Overland Park,KS,66210,true,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,0,"","","","","",168992,""
Moving Proz,movingproz.com,785-915-9761,1431 West 7th Street #21,Lawrence,KS,66044,true,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,0,"","","","","",168992,""
Starving Students Movers,www.ssmovers.com,877-304-7338,2850 Poplar St.,Oakland,CA,94608,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,300,"","","","","","",MEMBER
